"year","county","precip_1","precip_2","precip_3","precip_4","precip_5","precip_6","precip_7","precip_8","precip_9","precip_10","precip_11","precip_12","avgT_1","avgT_2","avgT_3","avgT_4","avgT_5","avgT_6","avgT_7","avgT_8","avgT_9","avgT_10","avgT_11","avgT_12","minT_1","minT_2","minT_3","minT_4","minT_5","minT_6","minT_7","minT_8","minT_9","minT_10","minT_11","minT_12","frozen_1","frozen_2","frozen_3","frozen_4","frozen_5","frozen_6","frozen_7","frozen_8","frozen_9","frozen_10","frozen_11","frozen_12","cornYield"
2016,"GUERNSEY",-1.09148261294107,0.42515611908157,0.316017027028166,0.213377203722503,-0.633325455029766,-0.219326716277104,-1.23695713568252,0.251491408537437,-0.283587828339223,-0.524470661891275,-0.427323568638995,0.241913908074864,-0.267902517426348,0.720936540846449,1.37773942803715,-0.234425864115275,-0.361385144260976,0.317549558882938,0.631024544087908,1.64530155860079,1.25404629055744,0.891856590175015,1.42984322319443,2.3548576779519,-0.607323564472054,0.491773014707867,1.33290115959251,-0.648677092425668,-0.247277597838745,0.118188568576443,0.434671117543144,1.67380796449242,0.710294554461694,0.535418663900195,1.13707452799007,2.20395763321626,1,1,0,0,0,0,0,0,0,0,0,0,144.4
2016,"HOCKING",-1.13333905421775,0.58433542186131,0.453291198265645,0.0124515844722138,-0.114616833776522,-0.406746012704413,-0.691419747103582,-0.152781985885383,-0.553183419256804,-0.208251818749036,-0.278173807338435,0.781691281436303,-0.0183414602463903,0.785985376132599,1.69633790692036,0.351917211688492,-0.446852150235001,0.512226253385541,0.185767653892194,1.60212069669943,1.33189317684991,1.35561069217953,1.32249514552725,2.59554679605599,-0.353971328758136,0.642455278078267,1.85146654917674,-0.11160605521146,-0.276298371473987,-0.0175854592217198,0.239427254279568,1.47285588350789,1.03892056733964,0.996240984303199,0.948062631258912,2.48805206188277,1,1,0,0,0,0,0,0,0,0,0,0,153.6
2016,"MEIGS",-1.02869795102605,1.13108172271346,-0.283654352588187,-0.480140256270433,-0.437368864778541,0.722975857426868,0.786810596142566,-1.04344680797316,-0.563755795371219,-0.586171899577565,-0.597780438696778,1.72630168481882,-0.0896446194406637,1.01365629963412,1.69633790692036,0.775387210880102,-0.389874146252317,0.0255345171290386,0.000243949643979539,1.86120586810762,1.4486635062886,1.35561069217953,1.5640283202784,2.83623591416008,-0.590433415424459,0.860107436279956,1.40054012345132,0.0802050295078997,-0.334339918744471,-0.696455598212538,0.00513461836327698,2.03552171026456,0.669216302851951,0.864577464188055,1.07407056241302,2.60642474049382,1,1,0,0,0,0,0,0,0,0,0,0,127.3
2016,"MORGAN",-0.944985068472696,0.556652064856138,0.539990674836684,-0.0329187166488196,-0.137670550276666,-0.281799815086207,-0.87913153672214,-0.222266475551805,-0.611331487886086,-0.161975890484318,-0.427323568638995,0.849163453106483,-0.143121988836369,0.818509793775674,1.67642550199016,0.51479028830065,-0.304407140278294,0.463557079759887,0.556815062388622,1.94756759191036,1.56543383572729,1.22310952017824,1.40300620377764,2.57366596713744,-0.472202372091297,0.608970330662623,1.6485496576003,-0.0732438382675878,-0.305319145109229,-0.153359487019885,0.512768662848575,1.83456962928004,0.915685812510409,0.732913944072912,1.04256857962449,2.2986557761051,1,1,0,0,0,0,0,0,0,0,0,0,139.4
2016,"MUSKINGUM",-1.11241083357941,0.535889547102259,0.554440587598523,0.381895465029199,-0.794701470530775,-0.427570378974115,-1.13136925402208,0.327292669991716,-0.399883965597787,-0.609309863709924,-0.441528307810477,0.587708787884536,-0.0896446194406637,0.851034211418748,1.61668828719956,0.123894904431471,-0.190451132312926,0.852910468765095,0.853652989185763,1.77484414430489,1.33189317684991,1.0243577621763,1.40300620377764,2.33297684903334,-0.455312223043703,0.692682699201734,1.6485496576003,-0.30341713993082,-0.131194503297779,0.389736624172771,0.786110071417582,1.83456962928004,0.956764064120152,0.535418663900195,1.13707452799007,2.15660856177184,1,1,0,0,0,0,0,0,0,0,0,0,149.1
2016,"WASHINGTON",-0.679894273720396,0.695068849881999,-0.153605137731629,0.0189330560609327,-0.0742728299012698,-0.276593723518782,-0.380522095547844,-0.670757272489621,-0.817492822117178,-0.215964473459822,-0.526756742839368,1.1190521397872,-0.000515670447821589,0.964869673169511,1.77598752664117,0.742812595557672,-0.0480061223562177,0.706902947888138,0.668129284937549,2.29301448712129,1.99359171033583,1.4549865711805,1.69821341736237,2.87999757199719,-0.353971328758136,0.793137541448668,1.6485496576003,0.118567246451772,-0.102173729662537,0.0729305593103874,0.786110071417582,2.15609295885528,1.24431182538835,0.897493344216842,1.35758840750976,2.5590756690494,1,1,0,0,0,0,0,0,0,0,0,0,135.2
2016,"BUTLER",-1.11241083357941,1.17260675822122,0.561665543979443,-0.110696375713448,-0.765884324905595,-0.365097280165012,-0.562367891740823,2.08335522701584,0.969238741218948,-1.21860958586204,0.638031869222147,1.38050680500915,0.159916437739294,0.948607464347973,1.73616271678076,0.677663364912808,-0.0195171203648778,1.53427889952419,0.92786247088505,2.24983362521993,1.68220416516598,1.98499125918565,1.32249514552725,2.50802348038178,-0.100619093044217,0.843364962572135,2.05438344075318,0.617276066722107,0.129992459419395,0.887574726099372,1.13754902529201,2.43742587223361,1.81940734792475,1.72039034493649,1.20007849356712,2.5590756690494,1,1,0,0,0,0,0,0,0,0,0,0,155.4
2016,"CLERMONT",-1.12636298067164,1.76087809458113,0.800089104549801,0.330043692319446,-0.339390569652928,-0.578547034429447,0.792676589568145,1.51484576610875,-0.0668541179937167,-1.15690834817575,0.268708650763618,2.26607905818026,0.266871176530705,1.02991850845566,1.73616271678076,0.71023798023524,-0.104984126338902,1.2422638577703,0.853652989185763,2.12029103951583,1.76005105145844,1.95186596618533,1.51035428144481,2.72683176956731,-0.0161683478062443,0.927077331111246,1.9641981556081,0.502189415890492,0.0719509121489127,0.661284679769099,1.13754902529201,2.35704503983981,1.69617259309552,1.48997918473499,1.42059237308681,2.70112288338265,1,1,0,0,0,0,0,0,0,0,0,0,162.6
2016,"CLINTON",-1.1612433484022,1.20721095447768,0.532765718455763,0.297636334375851,-0.143433979401702,-1.01585872609317,-0.433316036378064,1.20532394850378,0.0441558312076402,-1.05664383693553,0.0414328240199073,1.5491872341846,-0.000515670447821589,0.834772002597212,1.61668828719956,0.254193365721199,-0.304407140278294,1.19359468414464,0.556815062388622,1.68848242050216,1.37081661999613,1.65373832918243,1.32249514552725,2.55178513821888,-0.18506983828219,0.759652594033023,1.91910551303556,0.118567246451772,-0.0151114087568132,0.887574726099372,0.864207616723008,2.03552171026456,1.32646832860784,1.32539978459106,1.35758840750976,2.60642474049382,1,1,0,0,0,0,0,0,0,0,0,0,190.8
2016,"GREENE",-1.07753046584885,0.937298223677256,0.460516154646565,0.0967107151255611,-0.690959746280126,-0.823233338098434,-0.621027825996622,2.01387073734942,0.52519894441352,-0.940954016273736,0.140865998220281,1.41424289084424,-0.053993039843527,0.769723167311061,1.59677588226936,0.0913202891090409,-0.332896142269634,1.2422638577703,0.556815062388622,1.68848242050216,1.29296973370368,1.62061303618211,1.26882110669367,2.37673850687045,-0.235740285424973,0.692682699201734,1.91910551303556,0.00348059562015458,-0.0731529560272951,1.06860676316359,0.981353934681158,2.15609295885528,1.44970308343707,1.55581094479256,1.42059237308681,2.51172659760498,1,1,0,0,0,0,0,0,0,0,0,0,181.5
2016,"HAMILTON",-1.11938690712552,1.55325291704234,0.568890500360364,0.252266033254818,-0.639088884154802,-0.64102013323855,0.23540721413805,2.0454545962887,0.245030977381524,-1.14148303875418,0.638031869222147,1.62509342731355,0.266871176530705,1.0461807172772,1.79589993157137,0.840536441524966,0.00897188162646419,1.68028642040114,1.1504909159829,2.4225570728254,1.99359171033583,2.18374301718758,1.53719130086161,2.70495094064876,0.0345020993365395,0.96056227852689,2.14456872589827,0.809087151441468,0.275096327595602,1.1591227816957,1.48898797916645,2.71875878561195,2.10695510919295,1.91788562510921,1.51509832145239,2.74847195482707,1,1,0,0,0,0,0,0,0,0,0,0,173.5
2016,"MONTGOMERY",-1.02869795102605,0.715831367635878,0.684489802455082,-0.408844068794523,-0.708250033655235,-0.490043477783218,-0.533037924612923,1.88753530159229,0.176310532637827,-0.933241361562949,-0.0295908718375019,1.47328104105565,0.0351359091493151,0.851034211418748,1.65651309705996,0.31934259636606,-0.161962130321586,1.38827137864725,0.705234025787195,1.99074845381173,1.48758694943483,1.7531142081834,1.29565812611046,2.3548576779519,-0.18506983828219,0.759652594033023,1.94165183432183,0.156929463395642,0.0139093648784287,0.978090744631479,1.0985002526393,2.35704503983981,1.61401608987604,1.65455858487892,1.32608642472123,2.41702845471614,1,1,0,0,0,0,0,0,0,0,0,0,172.6
2016,"PREBLE",-0.986841509749375,0.805802277902688,1.39976048416615,0.0448589424158088,-0.725540321030343,-0.578547034429447,-0.0168305031618875,1.69803214795659,0.0547282073220552,-0.485907388337343,-0.136126415623616,1.94558624274691,-0.160947778634938,0.720936540846449,1.49721385761835,0.189044135076335,-0.389874146252317,0.901579642390742,0.297081876441121,1.51575897289669,1.21512284741122,1.65373832918243,0.94677687369214,2.15793021768491,-0.353971328758136,0.692682699201734,1.76128126403166,-0.034881621323718,-0.392381466014953,0.389736624172771,0.629914980806719,1.91495046167385,1.32646832860784,1.48997918473499,0.790552717316279,2.22763216893847,1,1,0,0,0,0,0,0,0,0,0,0,177.6
2016,"WARREN",-1.14031512776386,1.22797347223156,0.554440587598523,-0.0977334325360096,-0.59874488027955,-0.521280027187769,-0.9201934907012,1.99492042198585,0.646781269729292,-1.06435649164632,0.389448933721214,1.65882951314864,0.213393807134999,0.981131881991049,1.77598752664117,0.579939518945514,-0.0195171203648778,1.58294807314985,0.96496721173469,2.20665276331856,1.68220416516598,1.95186596618533,1.45668024261122,2.6393084538931,0.000721801241350492,0.893592383695601,2.09947608332572,0.540551632834362,0.217054780325121,1.1591227816957,1.29374411590288,2.51780670462743,1.81940734792475,1.75330622496528,1.51509832145239,2.72479741910486,1,1,0,0,0,0,0,0,0,0,0,0,172.4
2016,"AUGLAIZE",-0.924056847834356,-0.176956895780925,0.742289453502441,-0.402362597205804,-0.690959746280126,-0.385921646434713,-1.47746286613129,0.636814487596687,-0.246584511938771,-0.138837926351959,-0.675906504139928,1.31303463333897,-0.303554097023485,0.46074119970185,1.05914094915393,-0.75561970927418,-0.446852150235001,0.706902947888138,0.334186617290767,1.34303552529123,1.09835251797253,1.25623481317856,1.00045091252573,1.89536027066227,-0.303300881615352,0.542000435831334,1.49072540859641,-0.802125960201158,-0.218256824203503,0.389736624172771,0.356573572237712,1.71399838068932,1.20323357377861,1.25956802453349,1.20007849356712,2.08558495460521,1,1,0,0,0,0,0,0,0,0,0,0,134.3
2016,"CHAMPAIGN",-0.965913289111035,0.480522833091915,0.576115456741283,-0.531992028980185,-0.529583730779117,-0.94817953571664,-0.84393557616866,1.72961600689587,0.10759008789413,-0.748137648504078,-0.143228785209357,1.2118263758337,-0.446160415412032,0.477003408523387,1.29808980831634,-0.429873556049864,-0.760231172139757,0.560895427011189,0.185767653892194,1.25667380148849,1.02050563168006,1.15685893417759,0.866265815441759,1.89536027066227,-0.539762968281675,0.491773014707867,1.53581805116895,-0.648677092425668,-0.740630749637852,0.163446577842498,0.395622344890428,1.59342713209861,0.956764064120152,1.12790450441834,0.759050734527752,1.89618866882754,1,1,0,0,0,0,0,0,0,0,0,0,154.4
2016,"CLARK",-0.951961142018809,0.736593885389758,0.590565369503123,-0.402362597205804,-0.558400876404298,-0.974209993553767,-0.257336233610666,1.52116253789661,0.477623251898653,-1.05664383693553,-0.0580003501804657,1.33833669771529,-0.25007672762778,0.623363287917224,1.41756423789755,-0.267000479437707,-0.617786162183049,0.706902947888138,0.222872394741834,1.42939724909396,1.05942907482629,1.32248539917921,1.1077989901929,2.09228773092925,-0.404641775900919,0.592227856954801,1.67109597888658,-0.533590441594053,-0.508464560555919,0.29922060564066,0.590866208154006,1.87476004547694,1.03892056733964,1.25956802453349,1.04256857962449,2.15660856177184,1,1,0,0,0,0,0,0,0,0,0,0,165.6
2016,"DARKE",-1.03567402457217,0.452839476086743,1.06741249064384,-0.389399654028366,-0.967604344281856,-0.620195766968849,-0.90846150385004,1.78015018119873,-0.43688728199824,-0.377930222386335,-0.31368565526714,2.00462439295831,-0.232250937829211,0.6558877055603,1.45738904775795,-0.0715527875031169,-0.275918138286952,0.658233774262491,0.408396098990048,1.38621638719259,1.25404629055744,1.58748774318178,0.94677687369214,2.11416855984781,-0.269520583520163,0.692682699201734,1.76128126403166,-0.30341713993082,-0.218256824203503,-0.0175854592217198,0.551817435501288,1.71399838068932,1.36754658021758,1.65455858487892,0.853556682893333,2.22763216893847,1,1,0,0,0,0,0,0,0,0,0,0,162.5
2016,"HARDIN",-0.924056847834356,-0.197719413534804,0.164292943028848,-0.447732898326837,-0.863862620031208,-0.745141964587056,-1.65930866232427,0.257808180325294,-0.146146938851829,-0.138837926351959,-0.817953895854747,0.731087152683668,-0.35703146641919,0.493265617344925,1.01931613929353,-0.918492785886338,-0.617786162183049,0.609564600636843,0.519710321538981,1.55893983479806,1.09835251797253,1.05748305517663,0.94677687369214,1.93912192849938,-0.387751626853325,0.525257962123512,1.40054012345132,-0.917212611032773,-0.450423013285437,0.434994633438826,0.668963753459432,1.95514087787076,1.36754658021758,1.16082038444713,1.1685765107786,2.13293402604963,1,1,0,0,0,0,0,0,0,0,0,0,155.6
2016,"LOGAN",-0.91010470074213,0.086034995768211,0.532765718455763,-0.668102932343284,-0.483476297778829,-1.07833182490227,-0.972987431531419,1.52747930968446,0.0177248909216029,-0.0617113792440958,-0.278173807338435,1.48171506251442,-0.499637784807737,0.3956923644157,1.07905335408413,-0.625321247984454,-0.760231172139757,0.560895427011189,0.297081876441121,1.25667380148849,0.942658745387601,1.12373364117727,0.812591776608171,1.7859561260695,-0.55665311732927,0.424803119876579,1.40054012345132,-0.687039309369541,-0.653568428732126,0.344478614906716,0.473719890195857,1.67380796449242,1.12107707055912,1.2266521445047,0.853556682893333,1.89618866882754,1,1,0,0,0,0,0,0,0,0,0,0,151.4
2016,"MERCER",-1.03567402457217,-0.246165288293855,1.02406275235832,-0.616251159633532,-0.714013462780271,-1.02627090922802,-1.54198879381267,1.06635496917093,-0.257156888053186,-0.239102437592181,-0.54096148201085,1.3636387620916,-0.374857256217759,0.46074119970185,1.09896575901433,-0.592746632662022,-0.332896142269634,0.80424129513944,0.25997713559148,1.17031207768576,1.05942907482629,1.18998422717792,0.866265815441759,1.85159861282516,-0.387751626853325,0.458288067292223,1.46817908731014,-0.648677092425668,-0.102173729662537,0.253962596374605,0.122280936321424,1.43266546731098,1.03892056733964,1.06207274436077,0.885058665681858,2.01456134743859,1,1,0,0,0,0,0,0,0,0,0,0,156.2
2016,"MIAMI",-0.944985068472696,0.487443672343208,0.735064497121522,-0.369955239262209,-0.581454592904442,-0.672256682643102,-1.19002918827788,1.02213756665594,-0.125002186622999,-0.732712339082505,-0.285276176924176,1.50701712689074,-0.143121988836369,0.6558877055603,1.43747664282775,-0.0715527875031169,-0.304407140278294,0.998917989642044,0.556815062388622,1.77484414430489,1.37081661999613,1.55436245018146,1.1346360096097,2.15793021768491,-0.252630434472568,0.642455278078267,1.71618862145912,-0.265054922986948,-0.160215276933021,0.525510651970933,0.786110071417582,2.11590254265837,1.36754658021758,1.58872682482135,1.10557254520155,2.22763216893847,1,1,0,0,0,0,0,0,0,0,0,0,143.7
2016,"SHELBY",-0.875224333011564,0.10679751352209,0.648365020550482,-0.706991761875598,-0.800464899655811,-0.922149077879514,-1.51852482011035,0.769466695141675,-0.336449708911298,-0.47048207891577,-0.377606981538808,1.84437798524164,-0.35703146641919,0.477003408523387,1.17861537873514,-0.429873556049864,-0.560808158200367,0.658233774262491,0.334186617290767,1.51575897289669,1.17619940426498,1.28936010617888,0.839428796024965,1.89536027066227,-0.387751626853325,0.525257962123512,1.53581805116895,-0.571952658537926,-0.392381466014953,0.208704587108553,0.239427254279568,1.83456962928004,1.20323357377861,1.35831566461985,0.853556682893333,1.99088681171638,1,1,0,0,0,0,0,0,0,0,0,0,131.3
2015,"DELAWARE",-0.0101912132935327,-0.924407534920574,0.135393117505168,0.524487839981017,-0.391261431778252,1.18111191536029,0.440716984033348,-0.411769629187502,-0.246584511938771,-0.285378365856899,-0.931591809226602,-0.58462019488484,-0.731373052189127,-1.97859012352877,-0.952011948796377,0.189044135076335,1.20550996526281,-0.0231346564966158,-0.630536644799949,-0.85918843167848,0.903735302241373,0.163100144167926,-1.62957699032008,0.341821417444943,-0.776225054947999,-2.28747762079062,-1.14719418189731,0.310378331171132,1.05865721574713,0.706542689035151,-0.463450653469303,-0.858188255912618,0.874607560900665,-0.0570671766179527,-1.63509995740027,0.4993910612172,1,1,1,0,0,0,0,0,0,0,1,1,140.2
2015,"FAIRFIELD",-0.484564214429228,-0.882882499412816,0.511090849313004,0.550413726335893,-0.466186010403721,1.10822663341634,0.28820115496827,-0.771825621095326,-0.495035350627522,-0.748137648504078,-1.10204867928438,0.0141953286880064,-0.410508835814895,-1.68587036474109,-0.43428942061115,0.384491827010924,1.14853196128013,-0.120473003747911,-0.556327163100662,-0.945550155481214,0.942658745387601,0.163100144167926,-1.62957699032008,0.582510535549036,-0.489092521138892,-2.08656793629676,-0.673721434885614,0.387102765058875,0.94257412120616,0.706542689035151,-0.346304335511158,-1.05914033689714,0.751372806071438,0.00876458343961796,-1.7926098713429,0.901858168494755,1,1,1,0,0,0,0,0,0,0,1,1,170.3
2015,"FAYETTE",-0.414803478968096,-0.910565856417988,0.771189279026121,0.738376402408745,-1.53818382766042,1.98805610831121,0.30579913524501,-0.721291446792473,-0.706482872915821,-0.169688545195104,-1.03812735301272,-0.120749014652354,-0.446160415412032,-1.84849245295647,-0.593588660052759,0.384491827010924,1.31946597322818,0.317549558882938,-0.445012940551735,-1.03191187928394,0.786964972802677,0.163100144167926,-1.73692506798725,0.494987219874821,-0.590433415424459,-2.18702277854369,-0.741360398744427,0.46382719894662,1.20376108392333,0.978090744631479,-0.151060472247583,-1.05914033689714,0.299512038364265,-0.155814816704312,-1.91861780249701,0.7598109541615,1,1,1,0,0,0,0,0,0,0,1,1,178
2015,"FRANKLIN",-0.177616978400249,-0.93824921342316,0.287117201504486,0.569858141102051,-0.529583730779117,1.25920328887167,0.646026753928647,-0.196999388400379,-0.177864067195074,-0.493620043048129,-1.04522972259846,-0.34846759403921,-0.553115154203443,-1.75091920002724,-0.613501064982959,0.51479028830065,1.4049329792022,0.317549558882938,-0.333698718002808,-0.600103260270276,1.13727596111875,0.361851902169858,-1.46855487381931,0.516868048793375,-0.624213713519648,-2.03634051517329,-0.808999362603241,0.617276066722107,1.23278185755858,0.978090744631479,-0.112011699594867,-0.657236174928091,1.03892056733964,0.140428103554762,-1.50909202624616,0.736136418439291,1,1,1,0,0,0,0,0,0,0,1,1,159.4
2015,"KNOX",0.115378110536504,-0.668336482622732,0.294342157885406,0.330043692319446,-0.0281653969009815,1.26440938043909,-0.826337595891921,-1.14451515657886,0.0230110789788103,-0.478194733626557,-0.924489439640861,-0.643658345096247,-0.838327790980538,-2.27130988231644,-1.21087321288899,-0.201851248792845,0.692707929418662,-0.655833913630068,-1.33552672094316,-1.72280566970581,0.397730541340373,-0.49940571583852,-1.87111016507122,0.254298101770728,-0.894456098281161,-2.63906956865489,-1.4628426799051,-0.188330489099206,0.59432483758326,0.163446577842498,-1.40062119713447,-2.02371032562287,0.176277283535037,-0.781216537251246,-1.7926098713429,0.4993910612172,1,1,1,0,0,0,0,0,0,0,1,1,147.9
2015,"LICKING",-0.240401640315267,-0.723703196633076,0.417166416361045,0.317080749142008,-0.0454556842760897,1.05616571774208,0.24713920098921,-0.733924990368187,-0.563755795371219,-0.632447827842283,-1.00971787466975,-0.137617057569898,-0.606592523599148,-1.91354128824262,-0.772800304424568,0.123894904431471,0.920619945349394,-0.266480524624867,-0.853165089897804,-1.20463532688941,0.670194643363987,-0.101902199834654,-1.62957699032008,0.451225562037712,-0.674884160662432,-2.2707351470828,-1.03446257546595,0.27201611422726,0.710407932124226,0.570768661236988,-0.775840834691025,-1.38066366647239,0.50490329641298,-0.254562456790669,-1.63509995740027,0.712461882717082,1,1,1,0,0,0,0,0,0,0,1,1,156.4
2015,"MADISON",-0.0520476545702117,-0.931328374171867,0.272667288742646,0.576339612690769,-1.10016321415769,1.79022462874905,0.335129102372909,-0.576005695671773,-0.81220663405997,-0.385642877097121,-0.960001287569565,-0.399071722791845,-0.677895682793421,-1.94606570588569,-0.713063089633964,0.254193365721199,1.17702096327147,0.0255345171290386,-0.66764138564959,-1.11827360308668,0.825888415948911,0.0637242651669576,-1.81743612623764,0.254298101770728,-0.793115203995594,-2.20376525225151,-0.831545683889511,0.425464982002747,1.00061566847664,0.706542689035151,-0.42440188081659,-1.05914033689714,0.422746793193496,-0.221646576761883,-1.95011978528553,0.452041989772781,1,1,1,0,0,0,0,0,0,0,1,1,164.5
2015,"MARION",-0.498516361521454,-1.03514096294126,-0.428153480206586,0.323562220730727,-0.195304841527027,1.21234846476484,-0.304264181015305,-0.986595861882449,-0.997223216062232,-0.300803675278472,-1.09494630969864,-0.938849096153285,-0.873979370577674,-2.22252325585183,-1.19096080795879,0.0587456737866089,1.26248796924549,-0.0231346564966158,-0.741850867348877,-0.772826707875745,1.02050563168006,0.196225437168246,-1.71008804857046,0.276178930689282,-0.911346247328756,-2.45490235786885,-1.32756475218747,0.425464982002747,1.3198441784643,0.932832735365424,-0.619645744080165,-0.657236174928091,1.07999881894938,0.0416804634684045,-1.47759004345764,0.428367454050572,1,1,1,0,0,0,0,0,0,0,1,1,164.2
2015,"MORROW",0.0735216692598253,-0.737544875135662,-0.146380181350709,0.615228442223083,-0.0339288260260179,1.37373730335503,-0.327728154717625,-0.822359795398179,-0.510893914799144,-0.547608626023633,-0.967103657155306,-0.75330062406029,-1.03441147876479,-2.41766976171028,-1.3502600474004,-0.234425864115275,0.920619945349394,-0.655833913630068,-1.15000301669495,-1.50690136019898,0.553424313925297,-0.267528664836265,-2.00529526215519,0.101132299340852,-1.0802477378047,-2.77300935831747,-1.57557428633646,-0.11160605521146,0.855511800300434,0.208704587108553,-1.16632856121818,-1.5012349150631,0.381668541583752,-0.517889497020959,-1.98162176807406,0.238971168272898,1,1,1,0,0,0,0,0,0,0,1,1,130.9
2015,"PICKAWAY",-0.421779552514209,-0.93824921342316,0.583340413122203,0.64115432857796,-1.26153922965869,0.988486527365556,-0.0226964965874679,-0.72760821858033,-0.579614359542842,-0.786700922058009,-1.11625341845587,-0.331599551121666,-0.35703146641919,-1.75091920002724,-0.494026635401754,0.51479028830065,1.43342198119355,0.26888038525729,-0.370803458852448,-0.772826707875745,1.17619940426498,0.328726609169537,-1.5222289126529,0.670033851223251,-0.472202372091297,-2.10331041000458,-0.673721434885614,0.502189415890492,1.20376108392333,0.887574726099372,-0.268206790205727,-0.898378672109523,0.833529309290925,0.0416804634684045,-1.63509995740027,0.949207239939174,1,1,1,0,0,0,0,0,0,0,1,1,174.4
2015,"ROSS",-0.470612067337001,-0.855199142407644,1.03128770873924,1.01707968072366,-1.33070037915913,1.24358501416939,0.728150661886766,-0.721291446792473,-0.28887401639643,-0.593884554288351,-0.945796548398084,-0.390637701333073,-0.160947778634938,-1.62082152945494,-0.374552205820547,0.51479028830065,1.31946597322818,0.366218732508592,-0.482117681401376,-1.03191187928394,1.02050563168006,0.262476023168892,-1.33436977673534,0.77943799581602,-0.269520583520163,-2.00285556775765,-0.515897185881717,0.27201611422726,0.9715948948414,0.887574726099372,-0.229158017553014,-1.13952116929095,0.62813805124221,-0.122898936675526,-1.41458607788058,1.06757991855022,1,1,1,0,0,0,0,0,0,0,1,1,186.5
2015,"UNION",-0.0799519487546643,-0.972853409679626,-0.00910601011323022,0.232821618488661,-0.56992773465437,1.04575353460723,0.30579913524501,-0.816043023610322,-0.685338120686991,-0.20053916403825,-0.974206026741047,-0.862942903024332,-0.838327790980538,-2.02737674999338,-0.971924353726579,0.0587456737866089,1.20550996526281,-0.0231346564966158,-0.66764138564959,-0.85918843167848,0.942658745387601,0.129974851167603,-1.84427314565443,0.210536443933621,-0.860675800185972,-2.25399267337498,-1.07955521803849,0.195291680339515,1.02963644211188,0.751800698301206,-0.463450653469303,-0.817997839715712,0.915685812510409,-0.0241512965891685,-1.82411185413143,0.381018382606154,1,1,1,0,0,0,0,0,0,0,1,1,158.7
2015,"BELMONT",0.233971360820428,-0.163115217278339,0.80731406093072,0.932820550070316,-0.990658060782001,1.24879110573682,-0.292532194164145,-0.860260426125318,1.45028185442483,-0.393355531807907,-0.76823730875456,-0.264127379451486,-0.428334625613464,-1.70213257356263,-0.852449924145372,0.0587456737866089,0.863641941366714,-0.461157219127464,-0.704746126499236,-0.945550155481214,0.98158218853383,-0.20127807883562,-1.28069573790176,0.648153022304698,-0.421531924948514,-2.00285556775765,-1.14719418189731,-0.034881621323718,0.565304063948018,0.118188568576443,-0.502499426122018,-1.26009241788167,0.997842315729896,-0.221646576761883,-1.41458607788058,0.854509097050337,1,1,1,0,0,0,0,0,0,0,1,1,100
2015,"CARROLL",-0.338066669960851,-0.772149071392127,0.0342437281722893,0.226340146899942,-0.650615742404874,1.8214611781536,-0.427450042952484,-1.27716736412385,0.0282972670360179,-0.509045352469702,-0.775339678340301,-0.297863465286576,-0.642244103196285,-2.15747442056568,-1.19096080795879,-0.104127402825549,0.863641941366714,-0.607164740004414,-1.00158405329638,-1.16145446498805,0.825888415948911,-0.433155129837877,-1.5222289126529,0.451225562037712,-0.657994011614837,-2.47164483157667,-1.39520371604629,0.0418428125640271,0.681387158488984,-0.062843468487775,-1.12727978856546,-1.58161574745691,0.751372806071438,-0.419141856934599,-1.320080129515,0.7598109541615,1,1,1,0,0,0,0,0,0,0,1,1,90.9
2015,"COSHOCTON",-0.317138449322512,-0.675257321874024,0.272667288742646,0.44022870932767,0.0871031855997395,1.83707945285587,-0.667955773401262,-1.42876988703241,-0.0245646135360569,-0.871540123876658,-0.853465743783451,-0.34846759403921,-0.642244103196285,-2.01111454117184,-0.892274734005775,0.0587456737866089,0.920619945349394,-0.266480524624867,-0.853165089897804,-1.11827360308668,0.748041529656449,-0.267528664836265,-1.57590295148649,0.42934473311916,-0.725554607805216,-2.4214174104532,-1.12464786061104,0.156929463395642,0.76844947939471,0.389736624172771,-0.89298715264917,-1.54142533126001,0.587059799632467,-0.484973616992173,-1.60359797461174,0.617763739828246,1,1,1,0,0,0,0,0,0,0,1,1,138.3
2015,"HARRISON",-0.219473419676927,-0.61989060786368,0.330466939790006,0.537450783158455,-0.806228328780847,1.96202565047408,-0.480243983782704,-1.03081326439745,0.646781269729292,-0.624735173131497,-0.761134939168819,-0.238825315075168,-0.535289364404874,-1.97859012352877,-1.05157397344738,-0.00640355685825517,0.863641941366714,-0.509826392753119,-0.92737457159709,-1.07509274118531,0.942658745387601,-0.333779250836909,-1.41488083498573,0.560629706630482,-0.55665311732927,-2.33770504191409,-1.37265739476002,-0.034881621323718,0.623345611218502,0.0729305593103874,-0.932035925301885,-1.42085408266929,0.874607560900665,-0.353310096877029,-1.320080129515,0.807160025605918,1,1,1,0,0,0,0,0,0,0,1,1,121.9
